session_id,username,session_status,session_started_at,session_finished_at,task_id,round_number,target_index,target_filename,target_sha256,ground_truth,model_type,user_difficulty_rating,admin_difficulty_rating,task_status,version_id,version_number,prompt,prompt_time_seconds,image_path,generation_type,version_model_type,user_manual_score,dino_score,hsv_score,structure_score,clip_score,ai_similarity_score,is_final,locked,created_at,rating_id,style_score,object_count_score,perspective_score,depth_background_score,detailed_review,rating_created_at
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,d0be765a-ed21-4383-97c9-a3901c20bdf8,4,12,tgt_0012.jpg,7af0543cfa2fd77c8598c9d8132ef7bfba06b3fe2af6bc8b43931a6fc5461f16,写实风格，自然摄影。黑色蜘蛛在树枝上织网，斜侧面视角。蛛网占画面40-60%，清晰放射状圆网结构。黑色蜘蛛：黑褐色，头胸部椭圆形，腹部圆润膨大，光滑甲壳有微弱光泽，或覆盖细密绒毛。八条腿细长，7个节段清晰，黑色，关节处略浅，末端爪钩抓握丝线。8只黑色眼睛。螯肢和须肢清晰可见。姿态：中心位置展开等待。蛛网：半透明银白色丝线，密集螺旋线围绕，极细但清晰可见，光滑反光。螺旋线上规律分布透明粘液滴，反光明显。网完整规整或部分完成。树枝：木质枝干，深褐或灰褐色，Y形分叉，树皮纹理清晰，裂纹苔藓，表面粗糙。蛛丝固定锚点，丝线束缠绕树枝加固。背景自然虚化：绿色树叶色块，其他枝条虚化，天空光斑，森林环境暗示。自然光照明：侧光立体感，丝线明亮。清晨光线，柔和金色。背景圆形光斑。色彩：蜘蛛纯黑或深黑褐，蛛网半透明白银白，树枝深褐灰褐，背景深绿黄绿。自然饱和度，准确白平衡。焦点在蜘蛛，清晰细节，背景渐进虚化。高清晰度，微观纹理真实，绒毛清晰，丝线细腻，树皮粗糙。自然宁静氛围，微观世界，纪录片式真实感。,qwen,,,completed,9f16eaed-628c-443a-8b4b-a77bfc18c62a,4,一只黑色大蜘蛛趴在“丫”字形暗色枝桠上的圆形蜘蛛网上，头朝下，蜘蛛网上有露水，背景还有模糊的树叶,18,revisions/rev_d0be765a-ed21-4383-97c9-a3901c20bdf8_4.jpg,revision,qwen,60.0,0.8386,0.1423,0.0434,,0.636790325725341,False,False,2025-11-21T09:36:37,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,d0be765a-ed21-4383-97c9-a3901c20bdf8,4,12,tgt_0012.jpg,7af0543cfa2fd77c8598c9d8132ef7bfba06b3fe2af6bc8b43931a6fc5461f16,写实风格，自然摄影。黑色蜘蛛在树枝上织网，斜侧面视角。蛛网占画面40-60%，清晰放射状圆网结构。黑色蜘蛛：黑褐色，头胸部椭圆形，腹部圆润膨大，光滑甲壳有微弱光泽，或覆盖细密绒毛。八条腿细长，7个节段清晰，黑色，关节处略浅，末端爪钩抓握丝线。8只黑色眼睛。螯肢和须肢清晰可见。姿态：中心位置展开等待。蛛网：半透明银白色丝线，密集螺旋线围绕，极细但清晰可见，光滑反光。螺旋线上规律分布透明粘液滴，反光明显。网完整规整或部分完成。树枝：木质枝干，深褐或灰褐色，Y形分叉，树皮纹理清晰，裂纹苔藓，表面粗糙。蛛丝固定锚点，丝线束缠绕树枝加固。背景自然虚化：绿色树叶色块，其他枝条虚化，天空光斑，森林环境暗示。自然光照明：侧光立体感，丝线明亮。清晨光线，柔和金色。背景圆形光斑。色彩：蜘蛛纯黑或深黑褐，蛛网半透明白银白，树枝深褐灰褐，背景深绿黄绿。自然饱和度，准确白平衡。焦点在蜘蛛，清晰细节，背景渐进虚化。高清晰度，微观纹理真实，绒毛清晰，丝线细腻，树皮粗糙。自然宁静氛围，微观世界，纪录片式真实感。,qwen,,,completed,e7971741-4ad3-4207-aba3-a517a6d5e6f9,5,一只黑色大蜘蛛趴在圆形蜘蛛网上，头朝下，蜘蛛网上有露水，蛛网位于暗色的“丫”字形树丫的中间，背景左上方和右下方有模糊的枝叶,80,revisions/rev_d0be765a-ed21-4383-97c9-a3901c20bdf8_5.jpg,revision,qwen,75.0,0.9415,0.232,0.0934,,0.7705333132401873,False,False,2025-11-21T09:38:19,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,d0be765a-ed21-4383-97c9-a3901c20bdf8,4,12,tgt_0012.jpg,7af0543cfa2fd77c8598c9d8132ef7bfba06b3fe2af6bc8b43931a6fc5461f16,写实风格，自然摄影。黑色蜘蛛在树枝上织网，斜侧面视角。蛛网占画面40-60%，清晰放射状圆网结构。黑色蜘蛛：黑褐色，头胸部椭圆形，腹部圆润膨大，光滑甲壳有微弱光泽，或覆盖细密绒毛。八条腿细长，7个节段清晰，黑色，关节处略浅，末端爪钩抓握丝线。8只黑色眼睛。螯肢和须肢清晰可见。姿态：中心位置展开等待。蛛网：半透明银白色丝线，密集螺旋线围绕，极细但清晰可见，光滑反光。螺旋线上规律分布透明粘液滴，反光明显。网完整规整或部分完成。树枝：木质枝干，深褐或灰褐色，Y形分叉，树皮纹理清晰，裂纹苔藓，表面粗糙。蛛丝固定锚点，丝线束缠绕树枝加固。背景自然虚化：绿色树叶色块，其他枝条虚化，天空光斑，森林环境暗示。自然光照明：侧光立体感，丝线明亮。清晨光线，柔和金色。背景圆形光斑。色彩：蜘蛛纯黑或深黑褐，蛛网半透明白银白，树枝深褐灰褐，背景深绿黄绿。自然饱和度，准确白平衡。焦点在蜘蛛，清晰细节，背景渐进虚化。高清晰度，微观纹理真实，绒毛清晰，丝线细腻，树皮粗糙。自然宁静氛围，微观世界，纪录片式真实感。,qwen,,,completed,cd736fb5-cd16-4de8-9e5b-97f10301647b,6,一只黑色大蜘蛛（占据画面约50%面积）趴在圆形蜘蛛网上，头朝下，蜘蛛网上有露水，蛛网位于暗色的“丫”字形树丫的中间，背景左上方和右下方有模糊的枝叶,24,revisions/rev_d0be765a-ed21-4383-97c9-a3901c20bdf8_6.jpg,revision,qwen,75.0,0.9408,0.2104,0.105,,0.7665162395178936,False,False,2025-11-21T09:39:17,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,d0be765a-ed21-4383-97c9-a3901c20bdf8,4,12,tgt_0012.jpg,7af0543cfa2fd77c8598c9d8132ef7bfba06b3fe2af6bc8b43931a6fc5461f16,写实风格，自然摄影。黑色蜘蛛在树枝上织网，斜侧面视角。蛛网占画面40-60%，清晰放射状圆网结构。黑色蜘蛛：黑褐色，头胸部椭圆形，腹部圆润膨大，光滑甲壳有微弱光泽，或覆盖细密绒毛。八条腿细长，7个节段清晰，黑色，关节处略浅，末端爪钩抓握丝线。8只黑色眼睛。螯肢和须肢清晰可见。姿态：中心位置展开等待。蛛网：半透明银白色丝线，密集螺旋线围绕，极细但清晰可见，光滑反光。螺旋线上规律分布透明粘液滴，反光明显。网完整规整或部分完成。树枝：木质枝干，深褐或灰褐色，Y形分叉，树皮纹理清晰，裂纹苔藓，表面粗糙。蛛丝固定锚点，丝线束缠绕树枝加固。背景自然虚化：绿色树叶色块，其他枝条虚化，天空光斑，森林环境暗示。自然光照明：侧光立体感，丝线明亮。清晨光线，柔和金色。背景圆形光斑。色彩：蜘蛛纯黑或深黑褐，蛛网半透明白银白，树枝深褐灰褐，背景深绿黄绿。自然饱和度，准确白平衡。焦点在蜘蛛，清晰细节，背景渐进虚化。高清晰度，微观纹理真实，绒毛清晰，丝线细腻，树皮粗糙。自然宁静氛围，微观世界，纪录片式真实感。,qwen,,,completed,5fa08979-b5bf-412b-a218-c5c54391cb94,7,一只黑色大蜘蛛、腿部有黄色条纹（占据画面约60%面积）趴在圆形蜘蛛网上，头朝下，蜘蛛网上有露水，蛛网位于暗色的“丫”字形树丫的中间，背景左上方和右下方有模糊的枝叶，画风偏写实，背景偏亮,47,revisions/rev_d0be765a-ed21-4383-97c9-a3901c20bdf8_7.jpg,revision,qwen,85.0,0.9191,0.2346,0.1809,,0.7631161589698325,False,False,2025-11-21T09:40:20,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,d0be765a-ed21-4383-97c9-a3901c20bdf8,4,12,tgt_0012.jpg,7af0543cfa2fd77c8598c9d8132ef7bfba06b3fe2af6bc8b43931a6fc5461f16,写实风格，自然摄影。黑色蜘蛛在树枝上织网，斜侧面视角。蛛网占画面40-60%，清晰放射状圆网结构。黑色蜘蛛：黑褐色，头胸部椭圆形，腹部圆润膨大，光滑甲壳有微弱光泽，或覆盖细密绒毛。八条腿细长，7个节段清晰，黑色，关节处略浅，末端爪钩抓握丝线。8只黑色眼睛。螯肢和须肢清晰可见。姿态：中心位置展开等待。蛛网：半透明银白色丝线，密集螺旋线围绕，极细但清晰可见，光滑反光。螺旋线上规律分布透明粘液滴，反光明显。网完整规整或部分完成。树枝：木质枝干，深褐或灰褐色，Y形分叉，树皮纹理清晰，裂纹苔藓，表面粗糙。蛛丝固定锚点，丝线束缠绕树枝加固。背景自然虚化：绿色树叶色块，其他枝条虚化，天空光斑，森林环境暗示。自然光照明：侧光立体感，丝线明亮。清晨光线，柔和金色。背景圆形光斑。色彩：蜘蛛纯黑或深黑褐，蛛网半透明白银白，树枝深褐灰褐，背景深绿黄绿。自然饱和度，准确白平衡。焦点在蜘蛛，清晰细节，背景渐进虚化。高清晰度，微观纹理真实，绒毛清晰，丝线细腻，树皮粗糙。自然宁静氛围，微观世界，纪录片式真实感。,qwen,,,completed,845f9353-1c8d-4d1a-9094-5a5627d071a8,8,一只黑色大蜘蛛、腿部有黄色条纹（占据画面约60%面积）趴在圆形蜘蛛网上，头朝下，蜘蛛网上有露水，蛛网位于暗色的“丫”字形树丫的中间，背景左上方和右下方有模糊的枝叶，画风偏写实，背景有暖色,22,revisions/rev_d0be765a-ed21-4383-97c9-a3901c20bdf8_8.jpg,revision,qwen,90.0,0.9302,0.3757,0.1579,,0.8046958832273836,False,False,2025-11-21T09:41:24,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca,5,10,tgt_0010.jpg,a8d57591678a138774e7a4321951e89ddcb404aabd847e423cfed6d358568ab2,梦核美学风格。小学操场运动会场景，童年记忆扭曲，超现实熟悉感。操场边缘或半高角度视角。前景红色褪色塑胶跑道，白色分道线，可能模糊扭曲。中景运动会进行中：学生在跑道奔跑，穿统一校服或运动服，面部模糊或无五官细节，姿态略显僵硬或机械。操场边主席台有彩旗气球装饰，横幅标语文字模糊难辨。老师裁判站场边，持发令枪或喇叭。周围树木投射阴影，可能角度不自然。远景教学楼，窗户全黑或反光，透视可能扭曲。天空不自然色调：过饱和蓝色、褪色灰白、或诡异粉紫渐变，云层静止形状诡异。光线顶光或侧光不合理，阴影过长过短或方向不一致。色彩：过饱和鲜艳童年感或褪色记忆低饱和。人物数量过多密集或过少，分布诡异。时间空间异常，运动瞬间被冻结，跑道可能无限延伸。梦境柔焦或颗粒感，RGB色差，晕影暗角。怀旧不安，集体中孤独。,qwen,,,completed,659808b8-2ade-41aa-876e-a50030e3e36d,1,学校操场上，有一个环形跑道中间是足球草地。右侧的跑道有小学生向前奔跑跑出了残影，跑道右边是一个拿着喇叭的人，足球场上站着一个学生方阵，跑到左边是一个讲台，两侧有气球，讲台后面站着一些人。,176,generations/gen_tgt_0010.jpg,initial,qwen,1.0,0.855,0.2259,0.0956,,0.6822523905846438,False,False,2025-11-20T07:52:21,e81e4efc-ed15-46d2-81bf-a749b7ee58a8,5.0,5.0,4.0,4.0,人物朝向不正确，拿着喇叭的人和奔跑的人搞混了,2025-11-20T08:13:54.879902
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca,5,10,tgt_0010.jpg,a8d57591678a138774e7a4321951e89ddcb404aabd847e423cfed6d358568ab2,梦核美学风格。小学操场运动会场景，童年记忆扭曲，超现实熟悉感。操场边缘或半高角度视角。前景红色褪色塑胶跑道，白色分道线，可能模糊扭曲。中景运动会进行中：学生在跑道奔跑，穿统一校服或运动服，面部模糊或无五官细节，姿态略显僵硬或机械。操场边主席台有彩旗气球装饰，横幅标语文字模糊难辨。老师裁判站场边，持发令枪或喇叭。周围树木投射阴影，可能角度不自然。远景教学楼，窗户全黑或反光，透视可能扭曲。天空不自然色调：过饱和蓝色、褪色灰白、或诡异粉紫渐变，云层静止形状诡异。光线顶光或侧光不合理，阴影过长过短或方向不一致。色彩：过饱和鲜艳童年感或褪色记忆低饱和。人物数量过多密集或过少，分布诡异。时间空间异常，运动瞬间被冻结，跑道可能无限延伸。梦境柔焦或颗粒感，RGB色差，晕影暗角。怀旧不安，集体中孤独。,qwen,,,completed,e4704137-6d7d-42c5-8baf-39c40810ef30,2,学校操场上，有一个环形跑道中间是足球草地。 右侧的跑道有小学生向前奔跑跑出了残影，跑道右边是一个拿着喇叭的人，足球场上站着一个学生方阵。 左侧跑道左边是一个礼堂，两侧有气球，讲台后面站着一些人。,33,revisions/rev_f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca_2.jpg,revision,qwen,50.0,0.8905,0.2355,0.1162,,0.723773490956918,False,False,2025-11-21T10:07:01,963c0f34-cc0b-4611-a866-8f5d23235feb,5.0,5.0,4.0,4.0,人物朝向不正确，拿着喇叭的人和奔跑的人搞混了,2025-11-21T10:07:03.756434
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca,5,10,tgt_0010.jpg,a8d57591678a138774e7a4321951e89ddcb404aabd847e423cfed6d358568ab2,梦核美学风格。小学操场运动会场景，童年记忆扭曲，超现实熟悉感。操场边缘或半高角度视角。前景红色褪色塑胶跑道，白色分道线，可能模糊扭曲。中景运动会进行中：学生在跑道奔跑，穿统一校服或运动服，面部模糊或无五官细节，姿态略显僵硬或机械。操场边主席台有彩旗气球装饰，横幅标语文字模糊难辨。老师裁判站场边，持发令枪或喇叭。周围树木投射阴影，可能角度不自然。远景教学楼，窗户全黑或反光，透视可能扭曲。天空不自然色调：过饱和蓝色、褪色灰白、或诡异粉紫渐变，云层静止形状诡异。光线顶光或侧光不合理，阴影过长过短或方向不一致。色彩：过饱和鲜艳童年感或褪色记忆低饱和。人物数量过多密集或过少，分布诡异。时间空间异常，运动瞬间被冻结，跑道可能无限延伸。梦境柔焦或颗粒感，RGB色差，晕影暗角。怀旧不安，集体中孤独。,qwen,,,completed,2ec59f77-3fc2-4421-bc76-d7d7b34724c7,3,学校操场上，有一个环形跑道中间是足球草地。 右侧的跑道有小学生向画面内侧奔跑跑出了残影，他们所在的跑道右边站着一个拿着喇叭的人，足球场上站着一个学生方阵，面朝右方。 左侧跑道左边是一个礼堂，两侧有气球，讲台后面站着一些人。 天空是蓝色向紫色渐变，左侧有白云。,107,revisions/rev_f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca_3.jpg,revision,qwen,65.0,0.8784,0.2288,0.24,,0.7305066935512872,False,False,2025-11-21T10:09:17,fa61c094-3c08-47e8-aa64-71b3c915211d,5.0,5.0,4.0,4.0,人物朝向不正确，拿着喇叭的人和奔跑的人搞混了,2025-11-21T10:09:19.366150
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca,5,10,tgt_0010.jpg,a8d57591678a138774e7a4321951e89ddcb404aabd847e423cfed6d358568ab2,梦核美学风格。小学操场运动会场景，童年记忆扭曲，超现实熟悉感。操场边缘或半高角度视角。前景红色褪色塑胶跑道，白色分道线，可能模糊扭曲。中景运动会进行中：学生在跑道奔跑，穿统一校服或运动服，面部模糊或无五官细节，姿态略显僵硬或机械。操场边主席台有彩旗气球装饰，横幅标语文字模糊难辨。老师裁判站场边，持发令枪或喇叭。周围树木投射阴影，可能角度不自然。远景教学楼，窗户全黑或反光，透视可能扭曲。天空不自然色调：过饱和蓝色、褪色灰白、或诡异粉紫渐变，云层静止形状诡异。光线顶光或侧光不合理，阴影过长过短或方向不一致。色彩：过饱和鲜艳童年感或褪色记忆低饱和。人物数量过多密集或过少，分布诡异。时间空间异常，运动瞬间被冻结，跑道可能无限延伸。梦境柔焦或颗粒感，RGB色差，晕影暗角。怀旧不安，集体中孤独。,qwen,,,completed,061b9867-967e-407b-bea7-7dc69b77bce6,4,学校操场上，有一个环形跑道中间是足球草地。 右侧的跑道有小学生向画面内侧奔跑跑出了残影，他们所在的跑道右边站着一个拿着喇叭的人，足球场上站着一个学生方阵，面朝右方。 左侧跑道左边是一个礼堂，两侧有气球，讲台后面站着一些人。 天空是蓝色向紫色渐变，左侧有白云。 画风偏写实。,13,revisions/rev_f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca_4.jpg,revision,qwen,70.0,0.9079,0.2389,0.2399,,0.7626665150391011,False,False,2025-11-21T10:09:55,cf856f0b-fe72-4946-ad42-20311b0192a9,5.0,5.0,4.0,4.0,人物朝向不正确，拿着喇叭的人和奔跑的人搞混了,2025-11-21T10:09:57.805349
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca,5,10,tgt_0010.jpg,a8d57591678a138774e7a4321951e89ddcb404aabd847e423cfed6d358568ab2,梦核美学风格。小学操场运动会场景，童年记忆扭曲，超现实熟悉感。操场边缘或半高角度视角。前景红色褪色塑胶跑道，白色分道线，可能模糊扭曲。中景运动会进行中：学生在跑道奔跑，穿统一校服或运动服，面部模糊或无五官细节，姿态略显僵硬或机械。操场边主席台有彩旗气球装饰，横幅标语文字模糊难辨。老师裁判站场边，持发令枪或喇叭。周围树木投射阴影，可能角度不自然。远景教学楼，窗户全黑或反光，透视可能扭曲。天空不自然色调：过饱和蓝色、褪色灰白、或诡异粉紫渐变，云层静止形状诡异。光线顶光或侧光不合理，阴影过长过短或方向不一致。色彩：过饱和鲜艳童年感或褪色记忆低饱和。人物数量过多密集或过少，分布诡异。时间空间异常，运动瞬间被冻结，跑道可能无限延伸。梦境柔焦或颗粒感，RGB色差，晕影暗角。怀旧不安，集体中孤独。,qwen,,,completed,a336b6c6-92ad-42d6-a94a-4404410379de,5,学校操场上，有一个环形跑道中间是足球草地。 右侧的跑道有小学生向画面内侧奔跑跑出了残影，他们所在的跑道右边站着一个拿着喇叭的人。 足球场上站着一个学生方阵。 左侧跑道左边是一个礼堂，两侧有气球，讲台后面站着一些人。 天空是蓝色向紫色渐变，左侧有白云。 画风偏现实。,39,revisions/rev_f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca_5.jpg,revision,qwen,75.0,0.9141,0.2491,0.2293,,0.7696278760761711,False,False,2025-11-21T10:10:50,9f58790d-bf9d-43d1-9b44-4790114c6e0c,5.0,5.0,4.0,4.0,人物朝向不正确，拿着喇叭的人和奔跑的人搞混了,2025-11-21T10:10:52.149742
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca,5,10,tgt_0010.jpg,a8d57591678a138774e7a4321951e89ddcb404aabd847e423cfed6d358568ab2,梦核美学风格。小学操场运动会场景，童年记忆扭曲，超现实熟悉感。操场边缘或半高角度视角。前景红色褪色塑胶跑道，白色分道线，可能模糊扭曲。中景运动会进行中：学生在跑道奔跑，穿统一校服或运动服，面部模糊或无五官细节，姿态略显僵硬或机械。操场边主席台有彩旗气球装饰，横幅标语文字模糊难辨。老师裁判站场边，持发令枪或喇叭。周围树木投射阴影，可能角度不自然。远景教学楼，窗户全黑或反光，透视可能扭曲。天空不自然色调：过饱和蓝色、褪色灰白、或诡异粉紫渐变，云层静止形状诡异。光线顶光或侧光不合理，阴影过长过短或方向不一致。色彩：过饱和鲜艳童年感或褪色记忆低饱和。人物数量过多密集或过少，分布诡异。时间空间异常，运动瞬间被冻结，跑道可能无限延伸。梦境柔焦或颗粒感，RGB色差，晕影暗角。怀旧不安，集体中孤独。,qwen,,,completed,2b0c64d4-7797-4c6e-aeaf-a6f741e45b4c,6,学校操场上，有一个环形跑道中间是足球草地。 右侧的跑道有小学生向画面内侧奔跑跑出了残影，他们所在的跑道右边站着一个拿着喇叭的人。 足球场上站着一个学生方阵。 左侧跑道左边是一个礼堂，两侧有气球，讲台后面站着一些人。 天空是蓝色向紫色渐变，左侧有白云。 图片的风格偏写实。,24,revisions/rev_f183a8a8-2f3c-4d67-ab71-8f6d00acc5ca_6.jpg,revision,qwen,81.0,0.9169,0.283,0.2345,,0.7815323290555733,True,True,2025-11-21T10:11:57,d3dfa587-5e40-440e-ad47-55f75f935e0f,5.0,5.0,4.0,4.0,人物朝向不正确，拿着喇叭的人和奔跑的人搞混了,2025-11-21T10:11:59.076218
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f40580f1-a9b8-4336-bb7a-074a267fb8c3,6,29,tgt_0029.jpg,7be652179bd9ae0624b507a099c592e3ab28dc0805ae5a02f8ebaae0bd211c48,真实照片风格，史诗魔法对战场景。邪术师站在画面右方，法师团3人站在左侧，从魔法书中释放白色蓝色光明魔法射向邪术师。邪术师：穿黑色长袍斗篷破烂边缘，兜帽遮脸露出狼人面容，发光红色邪恶眼睛，手持黑色骷髅法杖，法杖射出红色魔法。魔法在中心交融。法师团男女混合，穿白色法师长袍，金色银色装饰边，都是战斗姿态。战场环境：荒废古代遗迹，碎石废墟，地面龟裂发光，烟雾弥漫。戏剧性照明：邪术师周围暗黑氛围紫红光，法师团周围明亮白蓝光，强烈明暗对比。双方对峙紧张激烈。史诗奇幻战斗，光影特效华丽，电影级真实质感。,qwen,,,completed,e1078eb9-bc22-45c1-adf8-04e7f131c027,1,画面右侧是一个狼头男巫，手中拿着骷髅头魔杖，左边有穿着白色长袍的一男两女，左边的一男一女拿着圣经，右侧的女人发出白色激光与狼头男巫发出的红色激光对抗，画面的背景是一处废墟，地面有裂纹，透出红色熔岩,141,generations/gen_tgt_0029.jpg,initial,qwen,90.0,0.8919,0.349,0.1804,,0.7633616813622204,False,False,2025-11-20T07:54:45,b7557414-e42b-463a-9a6a-2cc6bed7227b,6.0,7.0,7.0,6.0,人物风格比目标图像更写实，激光形状、方位不太符合逻辑，天空颜色不一致,2025-11-20T08:11:01.197749
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f40580f1-a9b8-4336-bb7a-074a267fb8c3,6,29,tgt_0029.jpg,7be652179bd9ae0624b507a099c592e3ab28dc0805ae5a02f8ebaae0bd211c48,真实照片风格，史诗魔法对战场景。邪术师站在画面右方，法师团3人站在左侧，从魔法书中释放白色蓝色光明魔法射向邪术师。邪术师：穿黑色长袍斗篷破烂边缘，兜帽遮脸露出狼人面容，发光红色邪恶眼睛，手持黑色骷髅法杖，法杖射出红色魔法。魔法在中心交融。法师团男女混合，穿白色法师长袍，金色银色装饰边，都是战斗姿态。战场环境：荒废古代遗迹，碎石废墟，地面龟裂发光，烟雾弥漫。戏剧性照明：邪术师周围暗黑氛围紫红光，法师团周围明亮白蓝光，强烈明暗对比。双方对峙紧张激烈。史诗奇幻战斗，光影特效华丽，电影级真实质感。,qwen,,,completed,d5623980-a5ad-471f-bf99-312f6661cec1,2,画面右侧是一个狼头男巫，手中拿着骷髅头魔杖，散发着红色火焰，左边有穿着白色长袍的一男两女，左边的一男一女拿着圣经，右侧的女人伸出左手发出白色激光，与狼头男巫手中魔杖发出的红色激光对抗，画面的背景是一处废墟，地面有裂纹，透出红色熔岩，天空是暗紫色,63,revisions/rev_f40580f1-a9b8-4336-bb7a-074a267fb8c3_2.jpg,revision,qwen,75.0,0.8522,0.247,0.1485,,0.6933283685108884,False,False,2025-11-20T08:12:14,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f40580f1-a9b8-4336-bb7a-074a267fb8c3,6,29,tgt_0029.jpg,7be652179bd9ae0624b507a099c592e3ab28dc0805ae5a02f8ebaae0bd211c48,真实照片风格，史诗魔法对战场景。邪术师站在画面右方，法师团3人站在左侧，从魔法书中释放白色蓝色光明魔法射向邪术师。邪术师：穿黑色长袍斗篷破烂边缘，兜帽遮脸露出狼人面容，发光红色邪恶眼睛，手持黑色骷髅法杖，法杖射出红色魔法。魔法在中心交融。法师团男女混合，穿白色法师长袍，金色银色装饰边，都是战斗姿态。战场环境：荒废古代遗迹，碎石废墟，地面龟裂发光，烟雾弥漫。戏剧性照明：邪术师周围暗黑氛围紫红光，法师团周围明亮白蓝光，强烈明暗对比。双方对峙紧张激烈。史诗奇幻战斗，光影特效华丽，电影级真实质感。,qwen,,,completed,b046ccd0-3f45-4745-a408-f4cda2b21084,3,画面右侧是一个狼头男巫，身着黑色长袍，眼睛发出红光，左手是骷髅利爪，右手拿着黑色骷髅头魔杖，散发着红色火焰。 左边有穿着白色长袍伴有金色的一男两女，左边的一男一女拿着圣经，右侧的女人伸出左手发出白色闪电，射向男巫的魔杖后反射到画面左侧。 画面的背景是一处废墟，地面有裂纹，透出红色熔岩，天空是暗紫色,190,revisions/rev_f40580f1-a9b8-4336-bb7a-074a267fb8c3_3.jpg,revision,qwen,85.0,0.8557,0.4187,0.1702,,0.7420892789133243,False,False,2025-11-21T09:27:55,,,,,,,
2dc4be22-e04d-4f56-bd04-d01dd1e58335,test005,active,2025-11-20T07:38:08.444282,,f40580f1-a9b8-4336-bb7a-074a267fb8c3,6,29,tgt_0029.jpg,7be652179bd9ae0624b507a099c592e3ab28dc0805ae5a02f8ebaae0bd211c48,真实照片风格，史诗魔法对战场景。邪术师站在画面右方，法师团3人站在左侧，从魔法书中释放白色蓝色光明魔法射向邪术师。邪术师：穿黑色长袍斗篷破烂边缘，兜帽遮脸露出狼人面容，发光红色邪恶眼睛，手持黑色骷髅法杖，法杖射出红色魔法。魔法在中心交融。法师团男女混合，穿白色法师长袍，金色银色装饰边，都是战斗姿态。战场环境：荒废古代遗迹，碎石废墟，地面龟裂发光，烟雾弥漫。戏剧性照明：邪术师周围暗黑氛围紫红光，法师团周围明亮白蓝光，强烈明暗对比。双方对峙紧张激烈。史诗奇幻战斗，光影特效华丽，电影级真实质感。,qwen,,,completed,14739267-87b2-4390-947a-cd9c5c0b34bf,4,画面右侧是一个狼头男巫，身着黑色长袍，眼睛发出红光，左手是骷髅利爪，右手拿着黑色骷髅头魔杖，散发着红色火焰。 左边有穿着白色长袍伴有金色衬边的一男两女，他们的身后有两根柱子，左边的一男一女各自拿着一本圣经，右侧的女人伸出左手发出白色闪电，射向男巫的魔杖后反射到画面左侧。 画面的背景是一处废墟，地面有裂纹，透出红色熔岩，天空是暗紫色,47,revisions/rev_f40580f1-a9b8-4336-bb7a-074a267fb8c3_4.jpg,revision,qwen,60.0,0.8247,0.2201,0.1421,,0.6580315031299017,False,False,2025-11-21T09:29:31,,,,,,,
